entryValidBit, t0, hostName, IP Addr, First Line, t1, t2, t3, (t2 - t1), (t3 - t2)
true, Mon Mar 26 08:23:48 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332764629530, 1332764629736, 1332764629964, 206, 228
true, Mon Mar 26 08:23:48 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332764629964, 1332764630081, 1332764630381, 117, 300
true, Mon Mar 26 08:23:48 EDT 2012, www.bbc.co.uk, 212.58.246.93, HTTP/1.1 404 Not Found, 1332764630638, 1332764630845, 1332764631075, 207, 230
true, Mon Mar 26 08:23:48 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332764643518, 1332764643940, 1332764644231, 422, 291
true, Mon Mar 26 08:23:48 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332764644232, 1332764645356, 1332764645726, 1124, 370
true, Mon Mar 26 08:23:48 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332764645726, 1332764645775, 1332764645966, 49, 191
true, Mon Mar 26 08:23:48 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332764646137, 1332764646402, 1332764646873, 265, 471
true, Mon Mar 26 08:23:48 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332764646873, 1332764647124, 1332764647622, 251, 498
true, Mon Mar 26 08:23:48 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332764647622, 1332764648441, 1332764648856, 819, 415
true, Mon Mar 26 08:23:48 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332764648856, 1332764649001, 1332764649268, 145, 267
true, Mon Mar 26 08:23:48 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332764649268, 1332764649331, 1332764649498, 63, 167
true, Mon Mar 26 08:23:48 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332764649499, 1332764649562, 1332764649650, 63, 88
true, Mon Mar 26 08:23:48 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332764649655, 1332764649707, 1332764649791, 52, 84
true, Mon Mar 26 08:23:48 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332764649873, 1332764650069, 1332764650632, 196, 563
true, Mon Mar 26 08:23:48 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332764650912, 1332764650912, 1332764651234, 0, 322
true, Mon Mar 26 08:23:48 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332764651716, 1332764651716, 1332764652108, 0, 392
true, Mon Mar 26 08:23:48 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332764652108, 1332764652679, 1332764653214, 571, 535
true, Mon Mar 26 08:23:48 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332764653214, 1332764653215, 1332764654761, 1, 1546
true, Mon Mar 26 08:23:48 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332764654762, 1332764654764, 1332764658507, 2, 3743
true, Mon Mar 26 08:23:48 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332764658508, 1332764673518, 1332764674210, 15010, 692
true, Mon Mar 26 08:54:34 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332766474282, 1332766474288, 1332766474330, 6, 42
true, Mon Mar 26 08:54:34 EDT 2012, www.google.com, 74.125.47.103, HTTP/1.0 200 OK, 1332766474346, 1332766474347, 1332766474398, 1, 51
true, Mon Mar 26 08:54:34 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332766474436, 1332766474470, 1332766474584, 34, 114
true, Mon Mar 26 08:54:34 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332766474585, 1332766474614, 1332766474687, 29, 73
true, Mon Mar 26 08:54:34 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332766474687, 1332766474737, 1332766474898, 50, 161
true, Mon Mar 26 08:54:34 EDT 2012, www.youtube.com, 72.14.204.136, HTTP/1.0 200 OK, 1332766475057, 1332766475075, 1332766475175, 18, 100
true, Mon Mar 26 08:54:34 EDT 2012, www.facebook.com, 69.171.228.39, HTTP/1.1 400 Bad Request, 1332766475210, 1332766475219, 1332766475405, 9, 186
true, Mon Mar 26 08:54:34 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332766475405, 1332766475524, 1332766475750, 119, 226
true, Mon Mar 26 08:54:34 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332766475750, 1332766475847, 1332766477225, 97, 1378
true, Mon Mar 26 08:54:34 EDT 2012, www.bbc.co.uk, 212.58.246.91, HTTP/1.1 404 Not Found, 1332766477482, 1332766477670, 1332766477904, 188, 234
true, Mon Mar 26 08:54:34 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332766490300, 1332766490734, 1332766491015, 434, 281
true, Mon Mar 26 08:54:34 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332766491015, 1332766491025, 1332766491415, 10, 390
true, Mon Mar 26 08:54:34 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332766491415, 1332766491504, 1332766491703, 89, 199
true, Mon Mar 26 08:54:34 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332766491882, 1332766492129, 1332766492600, 247, 471
true, Mon Mar 26 08:54:34 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332766492600, 1332766492851, 1332766493349, 251, 498
true, Mon Mar 26 08:54:34 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332766493349, 1332766496196, 1332766496612, 2847, 416
true, Mon Mar 26 08:54:34 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332766496612, 1332766496756, 1332766497024, 144, 268
true, Mon Mar 26 08:54:34 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332766497024, 1332766497234, 1332766497405, 210, 171
true, Mon Mar 26 08:54:34 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332766497405, 1332766497452, 1332766497540, 47, 88
true, Mon Mar 26 08:54:34 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332766497540, 1332766497542, 1332766497626, 2, 84
true, Mon Mar 26 08:54:34 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332766497708, 1332766497898, 1332766498478, 190, 580
true, Mon Mar 26 08:54:34 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332766498761, 1332766498927, 1332766499247, 166, 320
true, Mon Mar 26 08:54:34 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332766499725, 1332766499965, 1332766500377, 240, 412
true, Mon Mar 26 08:54:34 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332766500377, 1332766500689, 1332766501248, 312, 559
true, Mon Mar 26 08:54:34 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332766501248, 1332766502955, 1332766503571, 1707, 616
true, Mon Mar 26 08:54:34 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332766503572, 1332766503985, 1332766504714, 413, 729
true, Mon Mar 26 08:54:34 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332766504715, 1332766519725, 1332766520513, 15010, 788
true, Tue Mar 27 08:58:30 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332853110721, 1332853110729, 1332853110740, 8, 11
true, Tue Mar 27 08:58:30 EDT 2012, www.google.com, 74.125.45.106, HTTP/1.0 200 OK, 1332853110756, 1332853110758, 1332853110812, 2, 54
true, Tue Mar 27 08:58:30 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332853110833, 1332853110857, 1332853110972, 24, 115
true, Tue Mar 27 08:58:30 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332853110972, 1332853111020, 1332853111092, 48, 72
true, Tue Mar 27 08:58:30 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332853111092, 1332853111204, 1332853111374, 112, 170
true, Tue Mar 27 08:58:30 EDT 2012, www.youtube.com, 74.125.45.93, HTTP/1.0 200 OK, 1332853111543, 1332853111544, 1332853111595, 1, 51
true, Tue Mar 27 08:58:30 EDT 2012, www.facebook.com, 69.171.228.13, HTTP/1.1 400 Bad Request, 1332853111616, 1332853111619, 1332853111810, 3, 191
true, Tue Mar 27 08:58:30 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332853111810, 1332853112033, 1332853112259, 223, 226
true, Tue Mar 27 08:58:30 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332853112259, 1332853112374, 1332853113488, 115, 1114
true, Tue Mar 27 08:58:30 EDT 2012, www.bbc.co.uk, 212.58.246.95, HTTP/1.1 404 Not Found, 1332853113745, 1332853113956, 1332853114186, 211, 230
true, Tue Mar 27 08:58:30 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332853126133, 1332853126417, 1332853126697, 284, 280
true, Tue Mar 27 08:58:30 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332853126697, 1332853127079, 1332853127475, 382, 396
true, Tue Mar 27 08:58:30 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332853127475, 1332853128535, 1332853128728, 1060, 193
true, Tue Mar 27 08:58:30 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332853128900, 1332853129171, 1332853129642, 271, 471
true, Tue Mar 27 08:58:30 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332853129642, 1332853129893, 1332853130390, 251, 497
true, Tue Mar 27 08:58:30 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332853130391, 1332853131245, 1332853131661, 854, 416
true, Tue Mar 27 08:58:30 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332853131661, 1332853131879, 1332853132146, 218, 267
true, Tue Mar 27 08:58:30 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332853132147, 1332853132206, 1332853132379, 59, 173
true, Tue Mar 27 08:58:30 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332853132379, 1332853132443, 1332853132531, 64, 88
true, Tue Mar 27 08:58:30 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332853132531, 1332853132592, 1332853132675, 61, 83
true, Tue Mar 27 08:58:30 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332853132757, 1332853133077, 1332853133679, 320, 602
true, Tue Mar 27 08:58:30 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332853133978, 1332853134304, 1332853134642, 326, 338
true, Tue Mar 27 08:58:30 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332853135121, 1332853135356, 1332853135735, 235, 379
true, Tue Mar 27 08:58:30 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332853135735, 1332853136174, 1332853136613, 439, 439
true, Tue Mar 27 08:58:30 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332853136613, 1332853137723, 1332853138333, 1110, 610
true, Tue Mar 27 08:58:30 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332853138333, 1332853139572, 1332853140198, 1239, 626
true, Tue Mar 27 08:58:30 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332853140198, 1332853155209, 1332853155905, 15011, 696
true, Tue Mar 27 09:29:16 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332854956001, 1332854956007, 1332854956020, 6, 13
true, Tue Mar 27 09:29:16 EDT 2012, www.google.com, 74.125.45.99, HTTP/1.0 200 OK, 1332854956035, 1332854956036, 1332854956094, 1, 58
true, Tue Mar 27 09:29:16 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332854956116, 1332854956123, 1332854956238, 7, 115
true, Tue Mar 27 09:29:16 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332854956238, 1332854956267, 1332854956357, 29, 90
true, Tue Mar 27 09:29:16 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332854956358, 1332854956545, 1332854956715, 187, 170
true, Tue Mar 27 09:29:16 EDT 2012, www.youtube.com, 74.125.65.91, HTTP/1.0 200 OK, 1332854956884, 1332854956887, 1332854956939, 3, 52
true, Tue Mar 27 09:29:16 EDT 2012, www.facebook.com, 69.171.229.13, HTTP/1.1 400 Bad Request, 1332854956960, 1332854956961, 1332854957149, 1, 188
true, Tue Mar 27 09:29:16 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332854957149, 1332854957269, 1332854957496, 120, 227
true, Tue Mar 27 09:29:16 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332854957496, 1332854957613, 1332854957922, 117, 309
true, Tue Mar 27 09:29:16 EDT 2012, www.bbc.co.uk, 212.58.246.92, HTTP/1.1 404 Not Found, 1332854958181, 1332854958394, 1332854958627, 213, 233
true, Tue Mar 27 09:29:16 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332854969021, 1332854969441, 1332854969720, 420, 279
true, Tue Mar 27 09:29:16 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332854969721, 1332854969721, 1332854970100, 0, 379
true, Tue Mar 27 09:29:16 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332854970100, 1332854970176, 1332854970370, 76, 194
true, Tue Mar 27 09:29:16 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332854970542, 1332854970978, 1332854971448, 436, 470
true, Tue Mar 27 09:29:16 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332854971449, 1332854971700, 1332854972198, 251, 498
true, Tue Mar 27 09:29:16 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332854972198, 1332854974509, 1332854974924, 2311, 415
true, Tue Mar 27 09:29:16 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332854974924, 1332854975067, 1332854975334, 143, 267
true, Tue Mar 27 09:29:16 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332854975335, 1332854975335, 1332854975500, 0, 165
true, Tue Mar 27 09:29:16 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332854975501, 1332854975544, 1332854975632, 43, 88
true, Tue Mar 27 09:29:16 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332854975632, 1332854975634, 1332854975718, 2, 84
true, Tue Mar 27 09:29:16 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332854975802, 1332854976007, 1332854976515, 205, 508
true, Tue Mar 27 09:29:16 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332854976767, 1332854976927, 1332854977248, 160, 321
true, Tue Mar 27 09:29:16 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332854977727, 1332854977728, 1332854978146, 1, 418
true, Tue Mar 27 09:29:16 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332854978146, 1332854978147, 1332854978586, 1, 439
true, Tue Mar 27 09:29:16 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332854978586, 1332854978587, 1332854979199, 1, 612
true, Tue Mar 27 09:29:16 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332854979199, 1332854980279, 1332854981032, 1080, 753
true, Tue Mar 27 09:29:16 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332854981033, 1332854996043, 1332854996877, 15010, 834
true, Tue Mar 27 09:59:56 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332856796947, 1332856796953, 1332856796963, 6, 10
true, Tue Mar 27 09:59:56 EDT 2012, www.google.com, 74.125.45.99, HTTP/1.0 200 OK, 1332856796979, 1332856796981, 1332856797034, 2, 53
true, Tue Mar 27 09:59:56 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332856797074, 1332856797088, 1332856797201, 14, 113
true, Tue Mar 27 09:59:56 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332856797202, 1332856797228, 1332856797318, 26, 90
true, Tue Mar 27 09:59:56 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332856797318, 1332856797413, 1332856797583, 95, 170
true, Tue Mar 27 09:59:56 EDT 2012, www.youtube.com, 74.125.65.91, HTTP/1.0 200 OK, 1332856797750, 1332856797751, 1332856797803, 1, 52
true, Tue Mar 27 09:59:56 EDT 2012, www.facebook.com, 69.171.234.32, HTTP/1.1 400 Bad Request, 1332856797824, 1332856797832, 1332856798060, 8, 228
true, Tue Mar 27 09:59:56 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332856798060, 1332856798190, 1332856798416, 130, 226
true, Tue Mar 27 09:59:56 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332856798416, 1332856798417, 1332856798723, 1, 306
true, Tue Mar 27 09:59:56 EDT 2012, www.bbc.co.uk, 212.58.246.94, HTTP/1.1 404 Not Found, 1332856798982, 1332856799187, 1332856799427, 205, 240
true, Tue Mar 27 09:59:56 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332856812069, 1332856812490, 1332856812770, 421, 280
true, Tue Mar 27 09:59:56 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332856812770, 1332856813103, 1332856813503, 333, 400
true, Tue Mar 27 09:59:56 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332856813503, 1332856813592, 1332856813785, 89, 193
true, Tue Mar 27 09:59:56 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332856813956, 1332856814195, 1332856814671, 239, 476
true, Tue Mar 27 09:59:56 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332856814672, 1332856814926, 1332856815423, 254, 497
true, Tue Mar 27 09:59:56 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332856815423, 1332856817045, 1332856817460, 1622, 415
true, Tue Mar 27 09:59:56 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332856817461, 1332856817674, 1332856817943, 213, 269
true, Tue Mar 27 09:59:56 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332856817943, 1332856818007, 1332856818214, 64, 207
true, Tue Mar 27 09:59:56 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332856818214, 1332856818277, 1332856818365, 63, 88
true, Tue Mar 27 09:59:56 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332856818365, 1332856818366, 1332856818450, 1, 84
true, Tue Mar 27 09:59:56 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332856818533, 1332856818752, 1332856819190, 219, 438
true, Tue Mar 27 09:59:56 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332856819408, 1332856819409, 1332856819731, 1, 322
true, Tue Mar 27 09:59:56 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332856820214, 1332856820214, 1332856820631, 0, 417
true, Tue Mar 27 09:59:56 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332856820631, 1332856820992, 1332856821434, 361, 442
true, Tue Mar 27 09:59:56 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332856821434, 1332856821435, 1332856822047, 1, 612
true, Tue Mar 27 09:59:56 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332856822047, 1332856823092, 1332856823802, 1045, 710
true, Tue Mar 27 09:59:56 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332856823802, 1332856838812, 1332856840791, 15010, 1979
true, Tue Mar 27 10:30:40 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332858640863, 1332858640870, 1332858640883, 7, 13
true, Tue Mar 27 10:30:40 EDT 2012, www.google.com, 74.125.45.105, HTTP/1.0 200 OK, 1332858640898, 1332858640899, 1332858640954, 1, 55
true, Tue Mar 27 10:30:40 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332858640976, 1332858640977, 1332858641090, 1, 113
true, Tue Mar 27 10:30:40 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332858641091, 1332858641120, 1332858641194, 29, 74
true, Tue Mar 27 10:30:40 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332858641194, 1332858641285, 1332858641454, 91, 169
true, Tue Mar 27 10:30:40 EDT 2012, www.youtube.com, 74.125.65.190, HTTP/1.0 200 OK, 1332858641621, 1332858641622, 1332858641676, 1, 54
true, Tue Mar 27 10:30:40 EDT 2012, www.facebook.com, 69.171.234.32, HTTP/1.1 400 Bad Request, 1332858641697, 1332858641698, 1332858641880, 1, 182
true, Tue Mar 27 10:30:40 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332858641880, 1332858642013, 1332858642240, 133, 227
true, Tue Mar 27 10:30:40 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332858642240, 1332858642241, 1332858642957, 1, 716
true, Tue Mar 27 10:30:40 EDT 2012, www.bbc.co.uk, 212.58.244.71, HTTP/1.1 404 Not Found, 1332858643216, 1332858643411, 1332858643644, 195, 233
true, Tue Mar 27 10:30:40 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332858656188, 1332858656611, 1332858656890, 423, 279
true, Tue Mar 27 10:30:40 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332858656890, 1332858656891, 1332858657270, 1, 379
true, Tue Mar 27 10:30:40 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332858657271, 1332858657272, 1332858657465, 1, 193
true, Tue Mar 27 10:30:40 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332858657635, 1332858657909, 1332858658380, 274, 471
true, Tue Mar 27 10:30:40 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332858658380, 1332858658631, 1332858659154, 251, 523
true, Tue Mar 27 10:30:40 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332858659155, 1332858659988, 1332858660405, 833, 417
true, Tue Mar 27 10:30:40 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332858660406, 1332858660698, 1332858660966, 292, 268
true, Tue Mar 27 10:30:40 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332858660966, 1332858661186, 1332858661356, 220, 170
